Order ID,Order Date,Ship Date,Item Type,Sales Channel,Region,Country,Units Sold,Unit Price,Unit Cost
713697469,2010-11-21,2010-12-28,Snacks,Online,Middle East and North Africa,Bahrain,7796,152.58,97.44
979797065,2010-11-21,2010-12-14,Office Supplies,Offline,Europe,Norway,2580,651.21,524.96
551463735,2010-11-21,2011-01-01,Personal Care,Offline,Sub-Saharan Africa,Mali,9229,81.73,56.67
443504607,2010-11-21,2010-11-22,Baby Food,Offline,Sub-Saharan Africa,Nigeria,1724,255.28,159.42
435200059,2010-11-21,2010-12-21,Cereal,Offline,Australia and Oceania,Vanuatu,4223,205.7,117.11
543277204,2010-11-21,2011-01-04,Baby Food,Offline,Sub-Saharan Africa,Cote d'Ivoire,6652,255.28,159.42
152491366,2010-11-21,2011-01-09,Clothes,Offline,Asia,China,4439,109.28,35.84
572284114,2010-11-21,2010-11-29,Baby Food,Online,Europe,Belgium,442,255.28,159.42
807094132,2010-11-21,2010-11-26,Fruits,Online,Europe,Romania,5944,9.33,6.92
942249572,2010-11-21,2010-12-27,Snacks,Offline,Europe,Switzerland,1442,152.58,97.44
302091252,2010-11-21,2010-12-15,Cosmetics,Offline,Australia and Oceania,Samoa ,4370,437.2,263.33
962951934,2010-11-22,2010-12-21,Snacks,Online,Middle East and North Africa,Somalia,7731,152.58,97.44
256121194,2010-11-22,2010-12-31,Vegetables,Offline,Europe,Moldova ,808,154.06,90.93
410050380,2010-11-22,2010-12-05,Household,Online,Australia and Oceania,Marshall Islands,1874,668.27,502.54
509822976,2010-11-22,2010-11-26,Clothes,Offline,Sub-Saharan Africa,Namibia,6803,109.28,35.84
408003747,2010-11-22,2010-12-31,Cereal,Offline,Australia and Oceania,Australia,6230,205.7,117.11
557603633,2010-11-22,2010-12-05,Office Supplies,Online,Sub-Saharan Africa,South Africa,6161,651.21,524.96
574212729,2010-11-22,2010-11-30,Fruits,Offline,Central America and the Caribbean,The Bahamas,1162,9.33,6.92
301855218,2010-11-22,2010-12-16,Office Supplies,Online,Europe,Norway,4522,651.21,524.96
786155736,2010-11-22,2010-12-04,Office Supplies,Offline,Middle East and North Africa,Oman,9807,651.21,524.96
719719350,2010-11-22,2010-12-27,Vegetables,Offline,Europe,Romania,9804,154.06,90.93
757030808,2010-11-22,2010-12-14,Cosmetics,Offline,Sub-Saharan Africa,Sudan,1094,437.2,263.33
133481585,2010-11-22,2010-11-26,Fruits,Offline,Asia,India,9022,9.33,6.92
582399260,2010-11-22,2010-11-27,Clothes,Online,Central America and the Caribbean,Saint Kitts and Nevis ,3738,109.28,35.84
243605363,2010-11-22,2011-01-04,Snacks,Offline,Sub-Saharan Africa,Kenya,7095,152.58,97.44
686383140,2010-11-22,2010-12-12,Office Supplies,Offline,Europe,Denmark,4879,651.21,524.96
505493676,2010-11-22,2010-11-27,Clothes,Offline,Middle East and North Africa,Yemen,5667,109.28,35.84
335073411,2010-11-22,2010-12-04,Beverages,Online,Sub-Saharan Africa,Mozambique,4523,47.45,31.79
131434953,2010-11-22,2010-12-23,Personal Care,Online,Asia,Brunei,3378,81.73,56.67
867272603,2010-11-22,2010-12-28,Cereal,Offline,Europe,Latvia,4091,205.7,117.11
524385440,2010-11-22,2010-12-17,Beverages,Online,Europe,Slovenia,6160,47.45,31.79
293668687,2010-11-22,2010-12-19,Beverages,Offline,Europe,Hungary,1945,47.45,31.79
324722230,2010-11-22,2010-12-08,Office Supplies,Offline,Australia and Oceania,New Zealand,1379,651.21,524.96
168864428,2010-11-22,2011-01-04,Snacks,Online,Middle East and North Africa,Israel,9592,152.58,97.44
484791314,2010-11-22,2010-12-05,Household,Online,North America,Greenland,9378,668.27,502.54
266472375,2010-11-22,2010-12-28,Snacks,Online,Europe,Belarus,3952,152.58,97.44
983654296,2010-11-22,2010-12-13,Beverages,Online,Australia and Oceania,Papua New Guinea,4020,47.45,31.79
977396380,2010-11-22,2010-12-16,Household,Offline,Middle East and North Africa,Afghanistan,2164,668.27,502.54
919264543,2010-11-22,2010-12-10,Office Supplies,Online,Middle East and North Africa,Somalia,9661,651.21,524.96
513916242,2010-11-22,2010-11-25,Baby Food,Online,Sub-Saharan Africa,Sierra Leone,8091,255.28,159.42
177168977,2010-11-22,2010-12-07,Household,Offline,Asia,Indonesia,7092,668.27,502.54
457713019,2010-11-22,2011-01-08,Baby Food,Offline,Middle East and North Africa,Pakistan,6309,255.28,159.42
530525338,2010-11-22,2011-01-09,Clothes,Offline,Central America and the Caribbean,The Bahamas,3092,109.28,35.84
339284694,2010-11-22,2010-12-28,Personal Care,Online,Central America and the Caribbean,Nicaragua,735,81.73,56.67
445315206,2010-11-22,2010-12-18,Beverages,Online,Europe,Estonia,7520,47.45,31.79
226996266,2010-11-22,2011-01-10,Baby Food,Online,Asia,Nepal,2094,255.28,159.42
378878819,2010-11-22,2011-01-10,Clothes,Online,Central America and the Caribbean,Dominica,7517,109.28,35.84
725977265,2010-11-22,2010-12-25,Personal Care,Offline,Europe,Austria,1660,81.73,56.67
873530519,2010-11-22,2010-12-25,Vegetables,Offline,Middle East and North Africa,Oman,5947,154.06,90.93
925404441,2010-11-22,2011-01-02,Vegetables,Offline,Europe,Belgium,6593,154.06,90.93
432799375,2010-11-22,2010-12-22,Vegetables,Offline,Sub-Saharan Africa,Cameroon,3808,154.06,90.93
796624934,2010-11-22,2010-12-26,Vegetables,Offline,Sub-Saharan Africa,Nigeria,7876,154.06,90.93
619946753,2010-11-22,2011-01-04,Vegetables,Offline,Central America and the Caribbean,Cuba,4876,154.06,90.93
440867888,2010-11-23,2010-11-25,Meat,Online,Asia,Brunei,1460,421.89,364.69
482508647,2010-11-23,2011-01-01,Vegetables,Online,Australia and Oceania,Tuvalu,3886,154.06,90.93
467946183,2010-11-23,2010-12-11,Cosmetics,Online,Europe,Czech Republic,4529,437.2,263.33
237229430,2010-11-23,2010-12-13,Cosmetics,Offline,Middle East and North Africa,Kuwait,315,437.2,263.33
492859828,2010-11-23,2010-12-28,Snacks,Offline,Sub-Saharan Africa,Senegal,7030,152.58,97.44
991840827,2010-11-23,2010-12-12,Office Supplies,Online,Asia,North Korea,6596,651.21,524.96
844287574,2010-11-23,2010-12-11,Household,Online,Asia,Tajikistan,2310,668.27,502.54
654975545,2010-11-23,2010-11-28,Clothes,Online,Europe,Norway,674,109.28,35.84
355775773,2010-11-23,2010-11-28,Baby Food,Offline,Central America and the Caribbean,Antigua and Barbuda ,812,255.28,159.42
975113713,2010-11-23,2011-01-12,Fruits,Online,Central America and the Caribbean,Grenada,6672,9.33,6.92
488766562,2010-11-23,2010-12-30,Personal Care,Offline,Sub-Saharan Africa,Mauritania,5742,81.73,56.67
634155166,2010-11-23,2010-12-31,Vegetables,Offline,Australia and Oceania,Palau,9461,154.06,90.93
544851768,2010-11-23,2010-12-10,Cosmetics,Online,Sub-Saharan Africa,Central African Republic,2601,437.2,263.33
731881129,2010-11-23,2010-11-28,Clothes,Online,Sub-Saharan Africa,Namibia,8745,109.28,35.84
628015267,2010-11-23,2010-12-08,Office Supplies,Online,Sub-Saharan Africa,Togo,2528,651.21,524.96
418000876,2010-11-23,2010-12-03,Meat,Offline,Europe,Spain,4603,421.89,364.69
584327876,2010-11-23,2010-11-27,Baby Food,Online,Sub-Saharan Africa,Togo,4458,255.28,159.42
478297364,2010-11-23,2010-12-08,Household,Online,Middle East and North Africa,Jordan,7674,668.27,502.54
210269153,2010-11-23,2010-12-22,Snacks,Offline,Central America and the Caribbean,Saint Lucia,2170,152.58,97.44
798553550,2010-11-23,2010-12-26,Personal Care,Online,Asia,Philippines,8596,81.73,56.67
276705539,2010-11-23,2010-11-30,Baby Food,Offline,Europe,Latvia,2173,255.28,159.42
771475255,2010-11-23,2010-12-10,Beverages,Online,Sub-Saharan Africa,Lesotho,5527,47.45,31.79
463852918,2010-11-23,2010-12-13,Beverages,Offline,Europe,Armenia,3241,47.45,31.79
590703809,2010-11-23,2010-12-20,Household,Online,Europe,Serbia,1239,668.27,502.54
954411351,2010-11-23,2010-11-29,Fruits,Online,Sub-Saharan Africa,South Africa,383,9.33,6.92
540640485,2010-11-23,2011-01-06,Personal Care,Online,Sub-Saharan Africa,Togo,6389,81.73,56.67
640531098,2010-11-23,2010-12-03,Baby Food,Offline,North America,United States of America,6241,255.28,159.42
794224250,2010-11-23,2010-12-28,Personal Care,Online,North America,Greenland,7460,81.73,56.67
206175887,2010-11-23,2010-12-24,Personal Care,Offline,Central America and the Caribbean,Grenada,882,81.73,56.67
910723960,2010-11-23,2011-01-08,Clothes,Online,Sub-Saharan Africa,South Africa,2313,109.28,35.84
621757352,2010-11-23,2010-12-10,Cosmetics,Online,Asia,Maldives,672,437.2,263.33
964762532,2010-11-23,2010-11-25,Clothes,Offline,Sub-Saharan Africa,Equatorial Guinea,3527,109.28,35.84
170793044,2010-11-23,2011-01-05,Cereal,Offline,Europe,Netherlands,312,205.7,117.11
802646815,2010-11-23,2010-12-25,Snacks,Online,Asia,Vietnam,9884,152.58,97.44
898090112,2010-11-24,2010-12-19,Beverages,Online,Europe,Romania,3676,47.45,31.79
413671576,2010-11-24,2010-12-05,Meat,Offline,Australia and Oceania,Kiribati,3467,421.89,364.69
384664666,2010-11-24,2011-01-09,Personal Care,Offline,Europe,Greece,9678,81.73,56.67
981135594,2010-11-24,2011-01-10,Snacks,Offline,Sub-Saharan Africa,Uganda,8680,152.58,97.44
833582341,2010-11-24,2011-01-10,Cereal,Online,Australia and Oceania,Samoa ,4394,205.7,117.11
104120624,2010-11-24,2010-12-08,Cosmetics,Online,Middle East and North Africa,Iran,461,437.2,263.33
297289884,2010-11-24,2010-12-19,Household,Offline,Europe,Greece,3538,668.27,502.54
112425172,2010-11-24,2010-12-31,Cereal,Online,Asia,Cambodia,7962,205.7,117.11
985346877,2010-11-24,2010-12-15,Office Supplies,Offline,Sub-Saharan Africa,Chad,4892,651.21,524.96
421976125,2010-11-24,2010-12-28,Vegetables,Online,Sub-Saharan Africa,Kenya,967,154.06,90.93
236993396,2010-11-24,2010-12-14,Office Supplies,Offline,Sub-Saharan Africa,Burkina Faso,467,651.21,524.96
843933522,2010-11-24,2011-01-06,Personal Care,Offline,Sub-Saharan Africa,Nigeria,7538,81.73,56.67
232900130,2010-11-24,2010-12-15,Cosmetics,Offline,Central America and the Caribbean,Panama,9179,437.2,263.33
378406751,2010-11-24,2011-01-11,Fruits,Offline,North America,Mexico,7821,9.33,6.92
667373359,2010-11-24,2010-12-21,Beverages,Offline,Europe,Estonia,9462,47.45,31.79
544733750,2010-11-24,2011-01-06,Snacks,Online,Australia and Oceania,Marshall Islands,7677,152.58,97.44
814926612,2010-11-24,2010-12-21,Household,Offline,Middle East and North Africa,Yemen,3749,668.27,502.54
798199498,2010-11-24,2010-12-02,Meat,Online,Sub-Saharan Africa,Mauritius ,3824,421.89,364.69
554966914,2010-11-24,2010-12-08,Baby Food,Offline,Asia,Kazakhstan,5897,255.28,159.42
172603642,2010-11-24,2010-12-10,Beverages,Online,Australia and Oceania,Federated States of Micronesia,6108,47.45,31.79
661115443,2010-11-24,2010-12-23,Household,Offline,Europe,Ukraine,7606,668.27,502.54
164299094,2010-11-24,2011-01-08,Cereal,Offline,Asia,Philippines,8608,205.7,117.11
230735480,2010-11-24,2010-12-16,Cosmetics,Offline,Sub-Saharan Africa,Sao Tome and Principe,8611,437.2,263.33
590467774,2010-11-24,2010-12-21,Beverages,Offline,Australia and Oceania,New Zealand,1391,47.45,31.79
694333636,2010-11-24,2010-12-11,Cosmetics,Offline,Sub-Saharan Africa,Swaziland,7607,437.2,263.33
529935252,2010-11-25,2010-12-17,Beverages,Online,Sub-Saharan Africa,Ethiopia,8472,47.45,31.79
463498866,2010-11-25,2011-01-09,Snacks,Online,Asia,Bangladesh,8469,152.58,97.44
286820685,2010-11-25,2010-11-28,Clothes,Online,Sub-Saharan Africa,Equatorial Guinea,5469,109.28,35.84
773049819,2010-11-25,2011-01-05,Cereal,Offline,Sub-Saharan Africa,Ghana,1475,205.7,117.11
968383729,2010-11-25,2010-11-26,Meat,Online,Sub-Saharan Africa,Djibouti,5120,421.89,364.69
558942162,2010-11-25,2011-01-02,Snacks,Online,Europe,Cyprus,2262,152.58,97.44
619356667,2010-11-25,2010-12-12,Office Supplies,Offline,Sub-Saharan Africa,Guinea-Bissau,256,651.21,524.96
542333066,2010-11-25,2011-01-07,Cereal,Offline,Central America and the Caribbean,Panama,7261,205.7,117.11
234828746,2010-11-25,2010-12-16,Office Supplies,Offline,Sub-Saharan Africa,Tanzania,9899,651.21,524.96
972595012,2010-11-25,2010-12-20,Cosmetics,Offline,North America,Greenland,1332,437.2,263.33
238922011,2010-11-25,2010-12-14,Household,Online,Australia and Oceania,Fiji,1187,668.27,502.54
933118903,2010-11-25,2011-01-02,Vegetables,Online,Europe,Estonia,9474,154.06,90.93
719129264,2010-11-25,2010-12-04,Meat,Online,Sub-Saharan Africa,Angola,5185,421.89,364.69
764745271,2010-11-25,2010-12-14,Cosmetics,Offline,Australia and Oceania,Australia,3975,437.2,263.33
288749301,2010-11-25,2010-11-27,Baby Food,Offline,Australia and Oceania,Vanuatu,6190,255.28,159.42
858259952,2010-11-25,2010-12-08,Baby Food,Online,Australia and Oceania,Solomon Islands,7047,255.28,159.42
577715909,2010-11-25,2010-12-26,Household,Offline,Sub-Saharan Africa,Liberia,7830,668.27,502.54
650410211,2010-11-25,2010-12-02,Baby Food,Offline,Europe,Greece,9690,255.28,159.42
486247861,2010-11-25,2010-12-07,Meat,Offline,Sub-Saharan Africa,Ethiopia,402,421.89,364.69
625614583,2010-11-25,2010-12-10,Household,Offline,Central America and the Caribbean,El Salvador,2113,668.27,502.54
806268012,2010-11-25,2010-12-25,Household,Offline,Asia,Uzbekistan,1477,668.27,502.54
274304854,2010-11-25,2010-12-02,Fruits,Online,Asia,Nepal,1757,9.33,6.92
511279523,2010-11-25,2010-11-28,Meat,Offline,Asia,Japan,7827,421.89,364.69
309569680,2010-11-25,2010-12-16,Office Supplies,Online,Europe,Slovakia,7403,651.21,524.96
569411361,2010-11-25,2010-12-04,Clothes,Online,Australia and Oceania,Federated States of Micronesia,330,109.28,35.84
120375669,2010-11-25,2010-12-29,Snacks,Offline,Central America and the Caribbean,Cuba,690,152.58,97.44
536075150,2010-11-25,2011-01-10,Snacks,Online,Sub-Saharan Africa,Mauritania,5405,152.58,97.44
268046939,2010-11-25,2010-12-04,Baby Food,Offline,Middle East and North Africa,Yemen,9901,255.28,159.42
305476415,2010-11-25,2010-12-17,Cosmetics,Offline,Europe,Netherlands,6114,437.2,263.33
708660066,2010-11-25,2011-01-02,Personal Care,Online,Asia,Indonesia,7116,81.73,56.67
791823565,2010-11-25,2010-12-30,Snacks,Online,Middle East and North Africa,Saudi Arabia,7044,152.58,97.44
311616313,2010-11-25,2011-01-09,Cereal,Online,Europe,Switzerland,3047,205.7,117.11
351092422,2010-11-25,2010-12-27,Beverages,Online,Sub-Saharan Africa,Chad,4904,47.45,31.79
565318095,2010-11-25,2010-12-05,Meat,Online,Sub-Saharan Africa,Uganda,9042,421.89,364.69
409342277,2010-11-25,2010-12-07,Meat,Offline,Europe,Iceland,2331,421.89,364.69
567246711,2010-11-25,2010-12-04,Clothes,Online,Middle East and North Africa,Bahrain,9762,109.28,35.84
348809754,2010-11-26,2010-12-03,Meat,Online,Middle East and North Africa,Bahrain,9412,421.89,364.69
232546079,2010-11-26,2011-01-12,Cereal,Online,Europe,France,4407,205.7,117.11
829017007,2010-11-26,2011-01-13,Vegetables,Offline,Sub-Saharan Africa,Swaziland,3410,154.06,90.93
132655465,2010-11-26,2010-12-26,Household,Online,Sub-Saharan Africa,Central African Republic,4555,668.27,502.54
656432092,2010-11-26,2010-11-30,Meat,Online,Sub-Saharan Africa,Benin,1698,421.89,364.69
286466634,2010-11-26,2010-12-24,Household,Offline,Europe,Poland,698,668.27,502.54
188858687,2010-11-26,2011-01-01,Personal Care,Offline,Europe,France,6337,81.73,56.67
966101062,2010-11-26,2010-12-23,Cosmetics,Offline,Middle East and North Africa,Jordan,9628,437.2,263.33
546426331,2010-11-26,2011-01-07,Vegetables,Offline,Sub-Saharan Africa,Burkina Faso,8549,154.06,90.93
907969224,2010-11-26,2010-12-17,Beverages,Offline,Europe,Armenia,7125,47.45,31.79
273950803,2010-11-26,2010-12-28,Cosmetics,Online,Sub-Saharan Africa,Mali,6985,437.2,263.33
157569110,2010-11-26,2011-01-12,Vegetables,Online,Middle East and North Africa,Saudi Arabia,7056,154.06,90.93
506832206,2010-11-26,2010-12-26,Cosmetics,Offline,Sub-Saharan Africa,Republic of the Congo,1767,437.2,263.33
673159205,2010-11-26,2010-12-20,Household,Online,Asia,Taiwan,1623,668.27,502.54
103530538,2010-11-26,2011-01-04,Vegetables,Offline,Europe,Hungary,5842,154.06,90.93
361443603,2010-11-26,2010-12-24,Office Supplies,Offline,Central America and the Caribbean,Belize,8049,651.21,524.96
600346887,2010-11-26,2010-12-20,Beverages,Online,Sub-Saharan Africa,Kenya,4840,47.45,31.79
735384309,2010-11-26,2010-12-25,Cosmetics,Online,Asia,Kyrgyzstan,5414,437.2,263.33
928789603,2010-11-26,2011-01-04,Vegetables,Online,Sub-Saharan Africa,Guinea-Bissau,8338,154.06,90.93
463144814,2010-11-26,2010-12-15,Household,Offline,Sub-Saharan Africa,Republic of the Congo,3698,668.27,502.54
604440152,2010-11-26,2010-12-18,Cosmetics,Offline,Sub-Saharan Africa,Mozambique,6128,437.2,263.33
371676766,2010-11-26,2011-01-15,Personal Care,Online,Sub-Saharan Africa,Botswana,6270,81.73,56.67
538003766,2010-11-26,2011-01-10,Cereal,Offline,Asia,Malaysia,6125,205.7,117.11
727197778,2010-11-26,2010-12-27,Household,Offline,Australia and Oceania,Solomon Islands,2837,668.27,502.54
234474694,2010-11-26,2011-01-11,Vegetables,Online,Central America and the Caribbean,Guatemala,5127,154.06,90.93
199209868,2010-11-26,2010-12-28,Cosmetics,Online,Middle East and North Africa,Morocco,9482,437.2,263.33
556659495,2010-11-26,2010-12-09,Meat,Online,Sub-Saharan Africa,Kenya,6770,421.89,364.69
818547809,2010-11-26,2010-12-22,Office Supplies,Offline,Middle East and North Africa,United Arab Emirates,5341,651.21,524.96
881008946,2010-11-26,2010-12-26,Household,Online,Sub-Saharan Africa,Djibouti,8980,668.27,502.54
436184537,2010-11-26,2010-12-24,Office Supplies,Offline,Middle East and North Africa,Bahrain,5552,651.21,524.96
625260531,2010-11-26,2011-01-06,Personal Care,Online,Europe,Bulgaria,7341,81.73,56.67
184765422,2010-11-26,2011-01-02,Vegetables,Offline,Europe,Bulgaria,5049,154.06,90.93
338340556,2010-11-27,2011-01-02,Personal Care,Online,North America,Greenland,1344,81.73,56.67
506714189,2010-11-27,2010-12-01,Clothes,Offline,Australia and Oceania,Nauru,6844,109.28,35.84
660407340,2010-11-27,2010-12-25,Office Supplies,Online,Australia and Oceania,Federated States of Micronesia,8062,651.21,524.96
959843146,2010-11-27,2010-12-26,Beverages,Online,Europe,Hungary,7772,47.45,31.79
870421731,2010-11-27,2010-12-31,Office Supplies,Online,Europe,Finland,5988,651.21,524.96
816383159,2010-11-27,2010-12-23,Office Supplies,Offline,Europe,San Marino,4773,651.21,524.96
134584081,2010-11-27,2010-12-26,Beverages,Offline,Australia and Oceania,New Zealand,5275,47.45,31.79
593852937,2010-11-27,2010-12-23,Beverages,Offline,Europe,Monaco,3136,47.45,31.79
770649135,2010-11-27,2011-01-08,Vegetables,Online,Europe,Poland,1059,154.06,90.93
346645104,2010-11-27,2010-12-05,Meat,Offline,Europe,Ireland,8844,421.89,364.69
446299684,2010-11-27,2010-12-22,Cosmetics,Online,Europe,Sweden,8849,437.2,263.33
226052129,2010-11-27,2011-01-15,Cereal,Online,Asia,Bangladesh,2703,205.7,117.11
670876538,2010-11-27,2011-01-16,Vegetables,Offline,Central America and the Caribbean,Belize,6131,154.06,90.93
219794213,2010-11-27,2010-11-27,Snacks,Online,Middle East and North Africa,Iraq,847,152.58,97.44
658360707,2010-11-27,2010-12-01,Clothes,Online,Australia and Oceania,East Timor,2418,109.28,35.84
408870208,2010-11-27,2010-12-09,Baby Food,Online,Europe,Czech Republic,2635,255.28,159.42
244825875,2010-11-27,2011-01-08,Snacks,Offline,Europe,Russia,8272,152.58,97.44
654267442,2010-11-27,2010-12-02,Meat,Online,Sub-Saharan Africa,Sudan,1130,421.89,364.69
625142514,2010-11-27,2010-12-12,Fruits,Online,North America,United States of America,2417,9.33,6.92
591924321,2010-11-27,2010-12-23,Household,Online,Middle East and North Africa,Iran,2415,668.27,502.54
537885749,2010-11-27,2010-12-16,Household,Offline,Europe,Bulgaria,1201,668.27,502.54
988850057,2010-11-27,2011-01-10,Snacks,Online,Australia and Oceania,Marshall Islands,1561,152.58,97.44
647891509,2010-11-27,2010-12-30,Beverages,Online,Europe,Belgium,4350,47.45,31.79
602275502,2010-11-27,2010-12-20,Cosmetics,Offline,Asia,Japan,5560,437.2,263.33
356996285,2010-11-27,2010-12-01,Baby Food,Offline,Middle East and North Africa,Syria,1989,255.28,159.42
729008376,2010-11-27,2010-12-02,Meat,Online,Europe,San Marino,8634,421.89,364.69
899428641,2010-11-27,2011-01-15,Vegetables,Offline,Sub-Saharan Africa,Zimbabwe,9777,154.06,90.93
768484485,2010-11-27,2011-01-09,Vegetables,Online,Sub-Saharan Africa,Burkina Faso,491,154.06,90.93
606486785,2010-11-27,2011-01-13,Snacks,Offline,Sub-Saharan Africa,Nigeria,1772,152.58,97.44
307168996,2010-11-27,2010-12-18,Household,Online,Middle East and North Africa,Iraq,6987,668.27,502.54
246754491,2010-11-27,2011-01-08,Cereal,Offline,Sub-Saharan Africa,Djibouti,8992,205.7,117.11
286348617,2010-11-27,2010-11-30,Fruits,Offline,Sub-Saharan Africa,Cape Verde,5774,9.33,6.92
448464334,2010-11-27,2010-12-21,Cosmetics,Online,Europe,Austria,9417,437.2,263.33
271786153,2010-11-27,2010-12-30,Cosmetics,Online,Asia,China,6417,437.2,263.33
307050979,2010-11-27,2011-01-13,Vegetables,Offline,Europe,Malta,2063,154.06,90.93
564846026,2010-11-27,2010-12-07,Baby Food,Offline,Sub-Saharan Africa,Seychelles ,9346,255.28,159.42
469166696,2010-11-27,2010-12-14,Fruits,Online,Asia,Cambodia,5706,9.33,6.92
244707858,2010-11-27,2010-12-14,Meat,Offline,Sub-Saharan Africa,Comoros,3348,421.89,364.69
437995135,2010-11-27,2010-11-29,Fruits,Online,Sub-Saharan Africa,Angola,1349,9.33,6.92
178271472,2010-11-27,2011-01-05,Vegetables,Offline,Australia and Oceania,Palau,3345,154.06,90.93
508642804,2010-11-27,2010-12-01,Baby Food,Online,Middle East and North Africa,Morocco,7564,255.28,159.42
585666406,2010-11-27,2010-12-25,Office Supplies,Online,Europe,Georgia,559,651.21,524.96
367465484,2010-11-27,2010-12-23,Beverages,Online,Sub-Saharan Africa,South Africa,57,47.45,31.79
824569690,2010-11-27,2010-12-21,Beverages,Offline,Central America and the Caribbean,Barbados,7350,47.45,31.79
857905900,2010-11-27,2011-01-04,Snacks,Offline,Sub-Saharan Africa,Central African Republic,2275,152.58,97.44
117856967,2010-11-27,2010-12-06,Clothes,Online,Europe,Switzerland,5350,109.28,35.84
498409640,2010-11-27,2010-12-30,Beverages,Offline,Asia,Sri Lanka,9343,47.45,31.79
708306014,2010-11-27,2010-12-09,Meat,Offline,Sub-Saharan Africa,Ethiopia,2345,421.89,364.69
814336526,2010-11-27,2010-11-29,Clothes,Online,Europe,Portugal,9129,109.28,35.84
105459153,2010-11-27,2011-01-05,Personal Care,Offline,Central America and the Caribbean,Nicaragua,6562,81.73,56.67
905804574,2010-11-27,2010-12-19,Beverages,Offline,Europe,Sweden,6557,47.45,31.79
305122363,2010-11-27,2011-01-13,Cereal,Online,Middle East and North Africa,Bahrain,1343,205.7,117.11
970194327,2010-11-27,2010-12-22,Office Supplies,Offline,Middle East and North Africa,Qatar,916,651.21,524.96
839132153,2010-11-27,2011-01-10,Cereal,Online,Middle East and North Africa,Qatar,6706,205.7,117.11
643798243,2010-11-27,2010-12-31,Household,Offline,Middle East and North Africa,Turkey,3062,668.27,502.54
282255351,2010-11-27,2010-12-01,Baby Food,Offline,Central America and the Caribbean,Saint Vincent and the Grenadines,4486,255.28,159.42
589877688,2010-11-27,2010-11-29,Baby Food,Online,Middle East and North Africa,Algeria,6771,255.28,159.42
406587541,2010-11-28,2011-01-05,Personal Care,Offline,Sub-Saharan Africa,Lesotho,7143,81.73,56.67
446063649,2010-11-28,2010-12-23,Office Supplies,Offline,Australia and Oceania,Tonga,9001,651.21,524.96
687367618,2010-11-28,2010-12-17,Household,Online,Europe,Spain,6208,668.27,502.54
982474124,2010-11-28,2010-12-19,Cosmetics,Online,Europe,Georgia,4781,437.2,263.33
298628413,2010-11-28,2011-01-16,Cereal,Online,Sub-Saharan Africa,Mauritius ,9638,205.7,117.11
865974414,2010-11-28,2010-12-07,Baby Food,Online,Asia,Cambodia,9928,255.28,159.42
510571420,2010-11-28,2010-12-01,Vegetables,Online,Europe,Russia,8284,154.06,90.93
832756221,2010-11-28,2010-12-19,Office Supplies,Online,Central America and the Caribbean,Saint Lucia,9926,651.21,524.96
369276082,2010-11-28,2010-11-28,Snacks,Online,Europe,Hungary,5854,152.58,97.44
157333076,2010-11-28,2011-01-13,Personal Care,Online,Sub-Saharan Africa,Comoros,7208,81.73,56.67
728890359,2010-11-28,2010-12-29,Cosmetics,Online,Sub-Saharan Africa,Republic of the Congo,3710,437.2,263.33
811935842,2010-11-28,2010-11-30,Cereal,Offline,Middle East and North Africa,Algeria,8713,205.7,117.11
816147124,2010-11-28,2010-12-24,Household,Offline,Australia and Oceania,New Zealand,4926,668.27,502.54
903403890,2010-11-28,2010-12-20,Cosmetics,Online,Middle East and North Africa,Kuwait,6141,437.2,263.33
491797673,2010-11-28,2010-12-07,Meat,Offline,Asia,Bhutan,2715,421.89,364.69
182246720,2010-11-28,2010-12-10,Fruits,Online,Middle East and North Africa,Somalia,9709,9.33,6.92
506478154,2010-11-28,2010-12-02,Baby Food,Online,Europe,Monaco,6996,255.28,159.42
383720529,2010-11-28,2011-01-13,Personal Care,Offline,Europe,Albania,286,81.73,56.67
323542058,2010-11-28,2010-12-13,Clothes,Online,Europe,France,2140,109.28,35.84
618766582,2010-11-28,2011-01-10,Personal Care,Online,Australia and Oceania,Palau,5637,81.73,56.67
934693467,2010-11-28,2010-12-10,Meat,Online,Europe,Croatia,5423,421.89,364.69
109434401,2010-11-28,2010-12-10,Meat,Online,Sub-Saharan Africa,Uganda,2926,421.89,364.69
589523637,2010-11-28,2010-12-25,Beverages,Offline,Sub-Saharan Africa,South Africa,2000,47.45,31.79
458579480,2010-11-28,2010-12-18,Beverages,Offline,Central America and the Caribbean,Nicaragua,2714,47.45,31.79
599992835,2010-11-28,2011-01-16,Snacks,Offline,Europe,Slovenia,68,152.58,97.44
585430371,2010-11-28,2010-12-26,Household,Online,Sub-Saharan Africa,Namibia,711,668.27,502.54
525133883,2010-11-28,2010-12-21,Office Supplies,Offline,Asia,Vietnam,7641,651.21,524.96
512618052,2010-11-28,2010-12-26,Beverages,Online,Europe,Slovenia,3928,47.45,31.79
631046378,2010-11-28,2011-01-05,Vegetables,Offline,Asia,Myanmar,9501,154.06,90.93
866092431,2010-11-28,2011-01-02,Office Supplies,Online,Sub-Saharan Africa,Kenya,4852,651.21,524.96
552094161,2010-11-28,2010-12-12,Clothes,Offline,Sub-Saharan Africa,Cape Verde,5786,109.28,35.84
188504636,2010-11-28,2010-12-08,Meat,Online,Asia,Laos,1566,421.89,364.69
581337106,2010-11-28,2010-12-28,Office Supplies,Online,Sub-Saharan Africa,Lesotho,9423,651.21,524.96
